timestamp, utilization.gpu [%]
2025/01/21 01:32:06.600, 0 %
2025/01/21 01:32:06.801, 0 %
2025/01/21 01:32:07.001, 0 %
2025/01/21 01:32:07.201, 0 %
2025/01/21 01:32:07.401, 0 %
2025/01/21 01:32:07.601, 0 %
2025/01/21 01:32:07.801, 0 %
2025/01/21 01:32:08.002, 0 %
2025/01/21 01:32:08.202, 0 %
2025/01/21 01:32:08.402, 1 %
2025/01/21 01:32:08.602, 0 %
2025/01/21 01:32:08.802, 0 %
2025/01/21 01:32:09.002, 0 %
2025/01/21 01:32:09.203, 0 %
2025/01/21 01:32:09.403, 0 %
2025/01/21 01:32:09.603, 0 %
2025/01/21 01:32:09.803, 0 %
2025/01/21 01:32:10.003, 0 %
2025/01/21 01:32:10.203, 0 %
2025/01/21 01:32:10.404, 0 %
2025/01/21 01:32:10.604, 0 %
2025/01/21 01:32:10.804, 0 %
2025/01/21 01:32:11.004, 0 %
2025/01/21 01:32:11.204, 0 %
2025/01/21 01:32:11.405, 0 %
2025/01/21 01:32:11.605, 0 %
2025/01/21 01:32:11.805, 0 %
2025/01/21 01:32:12.005, 0 %
2025/01/21 01:32:12.205, 0 %
2025/01/21 01:32:12.406, 0 %
2025/01/21 01:32:12.606, 0 %
2025/01/21 01:32:12.806, 0 %
2025/01/21 01:32:13.006, 0 %
2025/01/21 01:32:13.206, 0 %
2025/01/21 01:32:13.407, 0 %
2025/01/21 01:32:13.607, 0 %
2025/01/21 01:32:13.807, 0 %
2025/01/21 01:32:14.007, 0 %
2025/01/21 01:32:14.207, 0 %
2025/01/21 01:32:14.408, 0 %
2025/01/21 01:32:14.608, 0 %
2025/01/21 01:32:14.808, 0 %
2025/01/21 01:32:15.008, 0 %
2025/01/21 01:32:15.208, 0 %
2025/01/21 01:32:15.409, 0 %
2025/01/21 01:32:15.609, 0 %
2025/01/21 01:32:15.809, 0 %
2025/01/21 01:32:16.009, 0 %
2025/01/21 01:32:16.209, 0 %
2025/01/21 01:32:16.409, 0 %
2025/01/21 01:32:16.610, 0 %
2025/01/21 01:32:16.810, 0 %
2025/01/21 01:32:17.010, 0 %
2025/01/21 01:32:17.210, 0 %
2025/01/21 01:32:17.410, 0 %
2025/01/21 01:32:17.611, 0 %
2025/01/21 01:32:17.811, 0 %
2025/01/21 01:32:18.011, 0 %
2025/01/21 01:32:18.211, 0 %
2025/01/21 01:32:18.411, 0 %
2025/01/21 01:32:18.612, 0 %
2025/01/21 01:32:18.812, 0 %
2025/01/21 01:32:19.012, 0 %
2025/01/21 01:32:19.212, 0 %
2025/01/21 01:32:19.412, 0 %
2025/01/21 01:32:19.613, 0 %
2025/01/21 01:32:19.813, 0 %
2025/01/21 01:32:20.013, 0 %
2025/01/21 01:32:20.213, 0 %
2025/01/21 01:32:20.413, 0 %
2025/01/21 01:32:20.614, 0 %
2025/01/21 01:32:20.814, 0 %
2025/01/21 01:32:21.014, 0 %
2025/01/21 01:32:21.214, 0 %
2025/01/21 01:32:21.414, 0 %
2025/01/21 01:32:21.615, 0 %
2025/01/21 01:32:21.815, 0 %
2025/01/21 01:32:22.015, 0 %
2025/01/21 01:32:22.215, 0 %
2025/01/21 01:32:22.415, 0 %
2025/01/21 01:32:22.616, 0 %
2025/01/21 01:32:22.816, 0 %
2025/01/21 01:32:23.016, 0 %
2025/01/21 01:32:23.216, 0 %
2025/01/21 01:32:23.416, 0 %
2025/01/21 01:32:23.617, 0 %
2025/01/21 01:32:23.817, 0 %
2025/01/21 01:32:24.017, 0 %
2025/01/21 01:32:24.217, 19 %
2025/01/21 01:32:24.417, 10 %
2025/01/21 01:32:24.618, 4 %
2025/01/21 01:32:24.818, 0 %
2025/01/21 01:32:25.018, 0 %
2025/01/21 01:32:25.218, 0 %
2025/01/21 01:32:25.418, 0 %
2025/01/21 01:32:25.618, 0 %
2025/01/21 01:32:25.819, 1 %
2025/01/21 01:32:26.019, 2 %
2025/01/21 01:32:26.219, 4 %
2025/01/21 01:32:26.419, 0 %
2025/01/21 01:32:26.619, 20 %
2025/01/21 01:32:26.819, 18 %
2025/01/21 01:32:27.019, 25 %
2025/01/21 01:32:27.220, 25 %
2025/01/21 01:32:27.420, 25 %
2025/01/21 01:32:27.620, 25 %
2025/01/21 01:32:27.820, 25 %
2025/01/21 01:32:28.020, 25 %
2025/01/21 01:32:28.220, 25 %
2025/01/21 01:32:28.421, 29 %
2025/01/21 01:32:28.621, 29 %
2025/01/21 01:32:28.821, 25 %
2025/01/21 01:32:29.021, 27 %
2025/01/21 01:32:29.221, 27 %
2025/01/21 01:32:29.421, 27 %
2025/01/21 01:32:29.622, 27 %
2025/01/21 01:32:29.822, 27 %
2025/01/21 01:32:30.022, 29 %
2025/01/21 01:32:30.222, 28 %
2025/01/21 01:32:30.422, 25 %
2025/01/21 01:32:30.623, 28 %
2025/01/21 01:32:30.823, 30 %
2025/01/21 01:32:31.023, 25 %
2025/01/21 01:32:31.223, 25 %
2025/01/21 01:32:31.423, 25 %
2025/01/21 01:32:31.623, 27 %
2025/01/21 01:32:31.824, 29 %
2025/01/21 01:32:32.024, 27 %
2025/01/21 01:32:32.224, 29 %
2025/01/21 01:32:32.424, 30 %
2025/01/21 01:32:32.624, 25 %
2025/01/21 01:32:32.824, 33 %
2025/01/21 01:32:33.025, 26 %
2025/01/21 01:32:33.225, 27 %
2025/01/21 01:32:33.425, 27 %
2025/01/21 01:32:33.625, 27 %
2025/01/21 01:32:33.825, 27 %
2025/01/21 01:32:34.025, 33 %
2025/01/21 01:32:34.226, 29 %
2025/01/21 01:32:34.426, 0 %
2025/01/21 01:32:34.626, 0 %
2025/01/21 01:32:34.826, 0 %
2025/01/21 01:32:35.026, 0 %
2025/01/21 01:32:35.227, 0 %
2025/01/21 01:32:35.427, 0 %
2025/01/21 01:32:35.627, 0 %
2025/01/21 01:32:35.827, 0 %
2025/01/21 01:32:36.027, 0 %
2025/01/21 01:32:36.227, 0 %
2025/01/21 01:32:36.427, 0 %
2025/01/21 01:32:36.628, 0 %
2025/01/21 01:32:36.828, 0 %
2025/01/21 01:32:37.028, 0 %
2025/01/21 01:32:37.228, 0 %
2025/01/21 01:32:37.428, 0 %
2025/01/21 01:32:37.628, 0 %
2025/01/21 01:32:37.829, 0 %
2025/01/21 01:32:38.029, 0 %
2025/01/21 01:32:38.229, 0 %
2025/01/21 01:32:38.429, 0 %
2025/01/21 01:32:38.629, 0 %
2025/01/21 01:32:38.830, 0 %
2025/01/21 01:32:39.030, 0 %
2025/01/21 01:32:39.230, 0 %
2025/01/21 01:32:39.430, 0 %
2025/01/21 01:32:39.630, 0 %
2025/01/21 01:32:39.831, 0 %
2025/01/21 01:32:40.031, 0 %
2025/01/21 01:32:40.231, 0 %
2025/01/21 01:32:40.431, 0 %
2025/01/21 01:32:40.631, 0 %
2025/01/21 01:32:40.831, 0 %
2025/01/21 01:32:41.032, 0 %
2025/01/21 01:32:41.232, 0 %
2025/01/21 01:32:41.432, 0 %
2025/01/21 01:32:41.632, 0 %
2025/01/21 01:32:41.832, 0 %
2025/01/21 01:32:42.033, 32 %
2025/01/21 01:32:42.233, 39 %
2025/01/21 01:32:42.433, 41 %
2025/01/21 01:32:42.633, 36 %
2025/01/21 01:32:42.833, 44 %
2025/01/21 01:32:43.033, 36 %
2025/01/21 01:32:43.234, 40 %
2025/01/21 01:32:43.434, 38 %
2025/01/21 01:32:43.634, 38 %
2025/01/21 01:32:43.835, 42 %
2025/01/21 01:32:44.035, 40 %
2025/01/21 01:32:44.235, 42 %
2025/01/21 01:32:44.435, 41 %
2025/01/21 01:32:44.635, 38 %
2025/01/21 01:32:44.836, 43 %
2025/01/21 01:32:45.036, 39 %
2025/01/21 01:32:45.236, 44 %
2025/01/21 01:32:45.436, 38 %
2025/01/21 01:32:45.636, 41 %
2025/01/21 01:32:45.836, 42 %
2025/01/21 01:32:46.037, 39 %
2025/01/21 01:32:46.237, 41 %
2025/01/21 01:32:46.437, 38 %
2025/01/21 01:32:46.637, 38 %
2025/01/21 01:32:46.837, 39 %
2025/01/21 01:32:47.038, 37 %
2025/01/21 01:32:47.238, 42 %
2025/01/21 01:32:47.438, 36 %
2025/01/21 01:32:47.638, 42 %
2025/01/21 01:32:47.838, 40 %
2025/01/21 01:32:48.038, 17 %
2025/01/21 01:32:48.239, 0 %
2025/01/21 01:32:48.439, 0 %
2025/01/21 01:32:48.639, 0 %
2025/01/21 01:32:48.839, 0 %
2025/01/21 01:32:49.039, 0 %
2025/01/21 01:32:49.239, 0 %
2025/01/21 01:32:49.440, 0 %
2025/01/21 01:32:49.640, 0 %
2025/01/21 01:32:49.840, 0 %
2025/01/21 01:32:50.040, 0 %
2025/01/21 01:32:50.240, 0 %
2025/01/21 01:32:50.441, 0 %
2025/01/21 01:32:50.641, 0 %
2025/01/21 01:32:50.841, 0 %
2025/01/21 01:32:51.041, 0 %
2025/01/21 01:32:51.241, 0 %
2025/01/21 01:32:51.441, 0 %
2025/01/21 01:32:51.642, 0 %
2025/01/21 01:32:51.842, 0 %
2025/01/21 01:32:52.042, 0 %
2025/01/21 01:32:52.242, 0 %
2025/01/21 01:32:52.442, 0 %
2025/01/21 01:32:52.643, 0 %
2025/01/21 01:32:52.843, 0 %
2025/01/21 01:32:53.043, 0 %
2025/01/21 01:32:53.243, 0 %
2025/01/21 01:32:53.443, 0 %
2025/01/21 01:32:53.643, 0 %
2025/01/21 01:32:53.844, 0 %
2025/01/21 01:32:54.044, 0 %
2025/01/21 01:32:54.244, 0 %
2025/01/21 01:32:54.444, 0 %
2025/01/21 01:32:54.644, 0 %
2025/01/21 01:32:54.845, 0 %
2025/01/21 01:32:55.045, 0 %
2025/01/21 01:32:55.245, 0 %
2025/01/21 01:32:55.445, 0 %
2025/01/21 01:32:55.645, 6 %
2025/01/21 01:32:55.845, 41 %
2025/01/21 01:32:56.046, 44 %
2025/01/21 01:32:56.246, 44 %
2025/01/21 01:32:56.446, 35 %
2025/01/21 01:32:56.646, 40 %
2025/01/21 01:32:56.846, 41 %
2025/01/21 01:32:57.046, 37 %
2025/01/21 01:32:57.247, 43 %
2025/01/21 01:32:57.447, 40 %
2025/01/21 01:32:57.647, 38 %
2025/01/21 01:32:57.847, 39 %
2025/01/21 01:32:58.047, 39 %
2025/01/21 01:32:58.247, 37 %
2025/01/21 01:32:58.447, 37 %
2025/01/21 01:32:58.648, 41 %
2025/01/21 01:32:58.848, 35 %
2025/01/21 01:32:59.048, 43 %
2025/01/21 01:32:59.248, 33 %
2025/01/21 01:32:59.448, 48 %
2025/01/21 01:32:59.648, 33 %
2025/01/21 01:32:59.849, 45 %
2025/01/21 01:33:00.049, 34 %
2025/01/21 01:33:00.249, 41 %
2025/01/21 01:33:00.449, 40 %
2025/01/21 01:33:00.649, 40 %
2025/01/21 01:33:00.849, 38 %
2025/01/21 01:33:01.050, 38 %
2025/01/21 01:33:01.250, 40 %
2025/01/21 01:33:01.450, 39 %
2025/01/21 01:33:01.650, 39 %
2025/01/21 01:33:01.850, 7 %
2025/01/21 01:33:02.050, 0 %
2025/01/21 01:33:02.251, 0 %
2025/01/21 01:33:02.451, 0 %
2025/01/21 01:33:02.651, 0 %
2025/01/21 01:33:02.851, 0 %
2025/01/21 01:33:03.051, 0 %
2025/01/21 01:33:03.252, 0 %
2025/01/21 01:33:03.452, 0 %
2025/01/21 01:33:03.652, 0 %
2025/01/21 01:33:03.852, 0 %
2025/01/21 01:33:04.052, 0 %
2025/01/21 01:33:04.252, 0 %
2025/01/21 01:33:04.453, 0 %
2025/01/21 01:33:04.653, 0 %
2025/01/21 01:33:04.853, 0 %
2025/01/21 01:33:05.053, 0 %
2025/01/21 01:33:05.253, 0 %
2025/01/21 01:33:05.454, 0 %
2025/01/21 01:33:05.654, 0 %
2025/01/21 01:33:05.854, 0 %
2025/01/21 01:33:06.054, 0 %
2025/01/21 01:33:06.254, 0 %
2025/01/21 01:33:06.454, 0 %
2025/01/21 01:33:06.655, 0 %
2025/01/21 01:33:06.855, 0 %
2025/01/21 01:33:07.055, 0 %
2025/01/21 01:33:07.255, 0 %
2025/01/21 01:33:07.455, 0 %
2025/01/21 01:33:07.656, 0 %
2025/01/21 01:33:07.856, 0 %
2025/01/21 01:33:08.056, 31 %
2025/01/21 01:33:08.256, 34 %
2025/01/21 01:33:08.456, 25 %
2025/01/21 01:33:08.656, 41 %
2025/01/21 01:33:08.857, 34 %
2025/01/21 01:33:09.057, 34 %
2025/01/21 01:33:09.257, 44 %
2025/01/21 01:33:09.457, 33 %
2025/01/21 01:33:09.657, 47 %
2025/01/21 01:33:09.857, 34 %
2025/01/21 01:33:10.058, 43 %
2025/01/21 01:33:10.258, 35 %
2025/01/21 01:33:10.458, 41 %
2025/01/21 01:33:10.658, 37 %
2025/01/21 01:33:10.858, 41 %
2025/01/21 01:33:11.058, 41 %
2025/01/21 01:33:11.259, 41 %
2025/01/21 01:33:11.459, 44 %
2025/01/21 01:33:11.659, 29 %
2025/01/21 01:33:11.859, 60 %
2025/01/21 01:33:12.059, 0 %
2025/01/21 01:33:12.260, 0 %
2025/01/21 01:33:12.460, 0 %
2025/01/21 01:33:12.660, 0 %
2025/01/21 01:33:12.860, 21 %
2025/01/21 01:33:13.060, 13 %
2025/01/21 01:33:13.260, 39 %
2025/01/21 01:33:13.460, 37 %
2025/01/21 01:33:13.661, 37 %
2025/01/21 01:33:13.861, 42 %
2025/01/21 01:33:14.061, 39 %
2025/01/21 01:33:14.261, 41 %
2025/01/21 01:33:14.461, 40 %
2025/01/21 01:33:14.661, 39 %
2025/01/21 01:33:14.862, 42 %
2025/01/21 01:33:15.062, 36 %
2025/01/21 01:33:15.262, 37 %
2025/01/21 01:33:15.462, 44 %
2025/01/21 01:33:15.662, 38 %
2025/01/21 01:33:15.863, 38 %
2025/01/21 01:33:16.063, 45 %
2025/01/21 01:33:16.263, 37 %
2025/01/21 01:33:16.463, 44 %
2025/01/21 01:33:16.663, 37 %
2025/01/21 01:33:16.863, 43 %
2025/01/21 01:33:17.064, 39 %
2025/01/21 01:33:17.264, 43 %
2025/01/21 01:33:17.464, 43 %
2025/01/21 01:33:17.664, 39 %
2025/01/21 01:33:17.864, 41 %
2025/01/21 01:33:18.064, 41 %
2025/01/21 01:33:18.265, 40 %
2025/01/21 01:33:18.465, 41 %
2025/01/21 01:33:18.665, 40 %
2025/01/21 01:33:18.865, 37 %
2025/01/21 01:33:19.065, 60 %
2025/01/21 01:33:19.266, 54 %
2025/01/21 01:33:19.466, 63 %
2025/01/21 01:33:19.666, 58 %
2025/01/21 01:33:19.866, 63 %
2025/01/21 01:33:20.066, 54 %
2025/01/21 01:33:20.266, 60 %
2025/01/21 01:33:20.467, 59 %
2025/01/21 01:33:20.667, 58 %
2025/01/21 01:33:20.867, 55 %
2025/01/21 01:33:21.067, 62 %
2025/01/21 01:33:21.267, 57 %
2025/01/21 01:33:21.467, 63 %
2025/01/21 01:33:21.668, 53 %
2025/01/21 01:33:21.868, 53 %
2025/01/21 01:33:22.068, 61 %
2025/01/21 01:33:22.268, 60 %
2025/01/21 01:33:22.468, 46 %
2025/01/21 01:33:22.668, 61 %
2025/01/21 01:33:22.869, 56 %
2025/01/21 01:33:23.069, 63 %
2025/01/21 01:33:23.269, 61 %
2025/01/21 01:33:23.469, 65 %
2025/01/21 01:33:23.669, 55 %
2025/01/21 01:33:23.870, 60 %
2025/01/21 01:33:24.070, 64 %
2025/01/21 01:33:24.270, 56 %
2025/01/21 01:33:24.470, 66 %
2025/01/21 01:33:24.670, 60 %
2025/01/21 01:33:24.870, 63 %
2025/01/21 01:33:25.070, 58 %
2025/01/21 01:33:25.271, 58 %
2025/01/21 01:33:25.471, 65 %
2025/01/21 01:33:25.671, 61 %
2025/01/21 01:33:25.871, 61 %
2025/01/21 01:33:26.071, 59 %
2025/01/21 01:33:26.272, 53 %
2025/01/21 01:33:26.472, 55 %
2025/01/21 01:33:26.672, 65 %
2025/01/21 01:33:26.872, 55 %
2025/01/21 01:33:27.072, 65 %
2025/01/21 01:33:27.272, 64 %
2025/01/21 01:33:27.473, 55 %
2025/01/21 01:33:27.673, 66 %
2025/01/21 01:33:27.873, 61 %
2025/01/21 01:33:28.073, 62 %
2025/01/21 01:33:28.273, 59 %
2025/01/21 01:33:28.473, 65 %
2025/01/21 01:33:28.674, 65 %
2025/01/21 01:33:28.874, 61 %
2025/01/21 01:33:29.074, 60 %
2025/01/21 01:33:29.274, 61 %
2025/01/21 01:33:29.474, 63 %
2025/01/21 01:33:29.675, 62 %
2025/01/21 01:33:29.875, 59 %
2025/01/21 01:33:30.075, 45 %
2025/01/21 01:33:30.275, 62 %
2025/01/21 01:33:30.475, 64 %
2025/01/21 01:33:30.675, 56 %
2025/01/21 01:33:30.876, 63 %
2025/01/21 01:33:31.076, 61 %
2025/01/21 01:33:31.276, 63 %
2025/01/21 01:33:31.476, 57 %
2025/01/21 01:33:31.676, 64 %
2025/01/21 01:33:31.876, 64 %
2025/01/21 01:33:32.077, 61 %
2025/01/21 01:33:32.277, 65 %
2025/01/21 01:33:32.477, 55 %
2025/01/21 01:33:32.677, 65 %
2025/01/21 01:33:32.877, 60 %
2025/01/21 01:33:33.078, 64 %
2025/01/21 01:33:33.278, 55 %
2025/01/21 01:33:33.478, 66 %
2025/01/21 01:33:33.678, 61 %
2025/01/21 01:33:33.878, 60 %
2025/01/21 01:33:34.079, 58 %
2025/01/21 01:33:34.279, 64 %
2025/01/21 01:33:34.479, 60 %
2025/01/21 01:33:34.679, 60 %
2025/01/21 01:33:34.879, 61 %
2025/01/21 01:33:35.079, 57 %
2025/01/21 01:33:35.280, 65 %
2025/01/21 01:33:35.480, 61 %
2025/01/21 01:33:35.680, 61 %
2025/01/21 01:33:35.880, 58 %
2025/01/21 01:33:36.080, 60 %
2025/01/21 01:33:36.280, 61 %
2025/01/21 01:33:36.481, 60 %
2025/01/21 01:33:36.681, 64 %
2025/01/21 01:33:36.881, 61 %
2025/01/21 01:33:37.081, 59 %
2025/01/21 01:33:37.281, 58 %
2025/01/21 01:33:37.482, 50 %
2025/01/21 01:33:37.682, 60 %
2025/01/21 01:33:37.882, 60 %
2025/01/21 01:33:38.082, 65 %
2025/01/21 01:33:38.282, 56 %
2025/01/21 01:33:38.482, 65 %
2025/01/21 01:33:38.683, 60 %
2025/01/21 01:33:38.883, 64 %
2025/01/21 01:33:39.083, 55 %
2025/01/21 01:33:39.283, 60 %
2025/01/21 01:33:39.483, 63 %
2025/01/21 01:33:39.684, 58 %
2025/01/21 01:33:39.884, 65 %
2025/01/21 01:33:40.084, 61 %
2025/01/21 01:33:40.284, 60 %
2025/01/21 01:33:40.484, 60 %
2025/01/21 01:33:40.684, 63 %
2025/01/21 01:33:40.885, 62 %
2025/01/21 01:33:41.085, 62 %
2025/01/21 01:33:41.285, 40 %
2025/01/21 01:33:41.485, 62 %
2025/01/21 01:33:41.685, 65 %
2025/01/21 01:33:41.886, 59 %
2025/01/21 01:33:42.086, 65 %
2025/01/21 01:33:42.286, 64 %
2025/01/21 01:33:42.486, 60 %
2025/01/21 01:33:42.686, 65 %
2025/01/21 01:33:42.886, 55 %
2025/01/21 01:33:43.087, 65 %
2025/01/21 01:33:43.287, 61 %
2025/01/21 01:33:43.487, 65 %
2025/01/21 01:33:43.687, 56 %
2025/01/21 01:33:43.887, 56 %
2025/01/21 01:33:44.087, 66 %
2025/01/21 01:33:44.288, 61 %
2025/01/21 01:33:44.488, 61 %
2025/01/21 01:33:44.688, 58 %
2025/01/21 01:33:44.888, 51 %
2025/01/21 01:33:45.088, 60 %
2025/01/21 01:33:45.289, 60 %
2025/01/21 01:33:45.489, 59 %
2025/01/21 01:33:45.689, 65 %
2025/01/21 01:33:45.889, 60 %
2025/01/21 01:33:46.089, 61 %
2025/01/21 01:33:46.290, 58 %
2025/01/21 01:33:46.490, 65 %
2025/01/21 01:33:46.690, 60 %
2025/01/21 01:33:46.890, 61 %
2025/01/21 01:33:47.090, 61 %
2025/01/21 01:33:47.290, 59 %
2025/01/21 01:33:47.491, 65 %
2025/01/21 01:33:47.691, 60 %
2025/01/21 01:33:47.891, 59 %
2025/01/21 01:33:48.091, 64 %
2025/01/21 01:33:48.291, 61 %
2025/01/21 01:33:48.491, 52 %
2025/01/21 01:33:48.692, 51 %
2025/01/21 01:33:48.892, 64 %
2025/01/21 01:33:49.092, 60 %
2025/01/21 01:33:49.292, 65 %
2025/01/21 01:33:49.492, 54 %
2025/01/21 01:33:49.693, 65 %
2025/01/21 01:33:49.893, 65 %
2025/01/21 01:33:50.093, 59 %
2025/01/21 01:33:50.293, 65 %
2025/01/21 01:33:50.493, 55 %
2025/01/21 01:33:50.693, 60 %
2025/01/21 01:33:50.894, 65 %
2025/01/21 01:33:51.094, 54 %
2025/01/21 01:33:51.294, 66 %
2025/01/21 01:33:51.494, 61 %
2025/01/21 01:33:51.694, 63 %
2025/01/21 01:33:51.895, 58 %
2025/01/21 01:33:52.095, 65 %
2025/01/21 01:33:52.295, 43 %
2025/01/21 01:33:52.495, 65 %
2025/01/21 01:33:52.695, 65 %
2025/01/21 01:33:52.895, 56 %
2025/01/21 01:33:53.096, 65 %
2025/01/21 01:33:53.296, 65 %
2025/01/21 01:33:53.496, 74 %
2025/01/21 01:33:53.696, 74 %
2025/01/21 01:33:53.896, 71 %
2025/01/21 01:33:54.097, 78 %
2025/01/21 01:33:54.297, 71 %
2025/01/21 01:33:54.497, 74 %
2025/01/21 01:33:54.697, 73 %
2025/01/21 01:33:54.897, 76 %
2025/01/21 01:33:55.097, 74 %
2025/01/21 01:33:55.298, 74 %
2025/01/21 01:33:55.498, 72 %
2025/01/21 01:33:55.698, 66 %
2025/01/21 01:33:55.898, 65 %
2025/01/21 01:33:56.098, 78 %
2025/01/21 01:33:56.298, 73 %
2025/01/21 01:33:56.499, 72 %
2025/01/21 01:33:56.699, 76 %
2025/01/21 01:33:56.899, 72 %
2025/01/21 01:33:57.099, 74 %
2025/01/21 01:33:57.299, 71 %
2025/01/21 01:33:57.500, 78 %
2025/01/21 01:33:57.700, 72 %
2025/01/21 01:33:57.900, 72 %
2025/01/21 01:33:58.100, 73 %
2025/01/21 01:33:58.300, 75 %
2025/01/21 01:33:58.500, 74 %
2025/01/21 01:33:58.701, 53 %
2025/01/21 01:33:58.901, 75 %
2025/01/21 01:33:59.101, 74 %
2025/01/21 01:33:59.301, 73 %
2025/01/21 01:33:59.501, 76 %
2025/01/21 01:33:59.701, 73 %
2025/01/21 01:33:59.902, 72 %
2025/01/21 01:34:00.102, 77 %
2025/01/21 01:34:00.302, 71 %
2025/01/21 01:34:00.502, 71 %
2025/01/21 01:34:00.702, 74 %
2025/01/21 01:34:00.903, 78 %
2025/01/21 01:34:01.103, 73 %
2025/01/21 01:34:01.303, 73 %
2025/01/21 01:34:01.503, 75 %
2025/01/21 01:34:01.703, 63 %
2025/01/21 01:34:01.903, 65 %
2025/01/21 01:34:02.104, 78 %
2025/01/21 01:34:02.304, 71 %
2025/01/21 01:34:02.504, 74 %
2025/01/21 01:34:02.704, 73 %
2025/01/21 01:34:02.904, 75 %
2025/01/21 01:34:03.104, 75 %
2025/01/21 01:34:03.305, 73 %
2025/01/21 01:34:03.505, 77 %
2025/01/21 01:34:03.705, 72 %
2025/01/21 01:34:03.905, 71 %
2025/01/21 01:34:04.105, 76 %
2025/01/21 01:34:04.306, 72 %
2025/01/21 01:34:04.506, 73 %
2025/01/21 01:34:04.706, 72 %
2025/01/21 01:34:04.906, 58 %
2025/01/21 01:34:05.106, 70 %
2025/01/21 01:34:05.306, 77 %
2025/01/21 01:34:05.507, 71 %
2025/01/21 01:34:05.707, 71 %
2025/01/21 01:34:05.907, 73 %
2025/01/21 01:34:06.107, 77 %
2025/01/21 01:34:06.307, 73 %
2025/01/21 01:34:06.508, 72 %
2025/01/21 01:34:06.708, 76 %
2025/01/21 01:34:06.908, 74 %
2025/01/21 01:34:07.108, 74 %
2025/01/21 01:34:07.308, 72 %
2025/01/21 01:34:07.508, 78 %
2025/01/21 01:34:07.709, 71 %
2025/01/21 01:34:07.909, 65 %
2025/01/21 01:34:08.109, 65 %
2025/01/21 01:34:08.309, 65 %
2025/01/21 01:34:08.509, 72 %
2025/01/21 01:34:08.709, 77 %
2025/01/21 01:34:08.910, 72 %
2025/01/21 01:34:09.110, 74 %
2025/01/21 01:34:09.310, 72 %
2025/01/21 01:34:09.510, 76 %
2025/01/21 01:34:09.710, 73 %
2025/01/21 01:34:09.911, 71 %
2025/01/21 01:34:10.111, 77 %
2025/01/21 01:34:10.311, 71 %
2025/01/21 01:34:10.511, 74 %
2025/01/21 01:34:10.711, 74 %
2025/01/21 01:34:10.911, 76 %
2025/01/21 01:34:11.112, 63 %
2025/01/21 01:34:11.312, 67 %
2025/01/21 01:34:11.512, 71 %
2025/01/21 01:34:11.712, 74 %
2025/01/21 01:34:11.912, 72 %
2025/01/21 01:34:12.113, 76 %
2025/01/21 01:34:12.313, 73 %
2025/01/21 01:34:12.513, 60 %
